ticker,company_name,industry,market_cap,esg_score,volatility,leverage,profit_margin,roe,current_ratio,asset_turnover,rd_expense_pct,debt_ratio,num_employees,annual_return
CVRX,CVRx Inc,Surgical and Medical Instrument Manufacturing,43443.99066,61.41464885,0.5746410486,1.556422422,13.57628538,19.28477013,1.770721063,1.755010327,2.682623889,0.8202181692,41926,207698.2515
CALC,CalciMedica Inc,Research and Development in Biotechnology (except Nanobiotechnology),3594.809413,71.12753467,0.358587278,0.6625794543,16.76999202,17.71485333,1.499768704,1.534025686,0.886336191,0.3439097389,12192,189438.9632
WSBF,Waterstone Financial Inc,Commercial Banking,5633.941804,66.37825759,0.4374022342,0.8016308841,13.2376007,17.4159944,2.01583694,1.617582496,4.773061834,0.4766210271,18482,177167.2282
KVAC,Keen Vision Acquisition Corp,Other Financial Vehicles,1037.575489,12.31517343,0.2217330976,0.5998173669,6.148645925,10.12379476,2.20211896,0.9437062707,1.371504704,0.2202641751,2616,115526.5427
HLMN,Hillman Solutions Corp,Hardware Retailers,4633.453096,29.81680926,0.3846248909,0.6750844373,10.36871568,15.81811139,2.258924535,1.166303488,4.094376172,0.4132916877,15639,143427.9325
INOD,Innodata Inc,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",24536.26775,13.82313438,0.3939392189,1.178493424,8.386392297,9.290580436,1.737750622,0.576852794,5.899620776,0.7393631118,37691,156036.0184
BTBT,Bit Digital Inc,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",4239.618426,84.4542678,0.4342716832,0.7032333023,17.37876711,19.0481268,1.813203252,1.466846011,1.733289012,0.4063355532,14983,201391.7285
NXTT,Next Technology Holding Inc,Software Publishers,16004.07665,74.94346188,0.2533426418,1.175365501,15.62470907,20.0460531,1.473666549,1.578112061,6.165233278,0.6779403662,33773,187075.4735
ONMD,Onemednet Corp,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",5904.20022,20.95117329,0.3742955523,0.6761004921,6.159499081,15.29349723,1.855378013,1.204673782,0.9515334646,0.4064891207,19140,124134.6797
REE,REE Automotive Ltd,Other Motor Vehicle Parts Manufacturing,10947.77414,34.78961481,0.5804329136,0.8716629038,11.00690211,12.75053999,1.981584598,0.9821867342,1.622183602,0.5770285965,28411,152707.2282
PAGP,Plains GP Holdings LP,Pipeline Transportation of Crude Oil,1872.057435,96.69488423,0.2123905953,0.4414295727,21.48240216,31.30066734,1.525356702,2.313714055,2.600827724,0.2366493281,6085,198811.3397
INHD,Inno Holdings Inc,Framing Contractors,8219.579615,59.82177643,0.5533363718,1.109327499,17.82099755,28.13941599,1.87114979,2.033331655,6.470743006,0.5633867028,23360,180865.6538
HCSG,Healthcare Services Group Inc,Food Service Contractors,204.9282341,80.31440413,0.3905732712,0.2978455928,17.6268299,23.28859545,2.055089624,1.926994863,6.876026668,0.15,635,179771.8194
NBTX,Nanobiotix SA,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and",5929.810976,27.19451244,0.15,0.7703406049,9.002857389,10.76388506,2.073756531,0.8474784341,2.152848608,0.4029117151,18973,130502.6358
ATYR,aTyr Pharma Inc,Research and Development in Biotechnology (except Nanobiotechnology),1048.855777,21.7952391,0.2770033496,0.671088766,6.889569945,11.80594262,2.3822142,0.9486503059,1.218378691,0.1842792798,2625,117693.2277
RBCAA,Republic Bancorp Inc,Commercial Banking,31546.45263,78.60777596,0.308490216,1.383285263,13.97288102,19.3524281,1.050739884,1.708256854,6.859653368,0.7921351175,40381,179565.8917
CTKB,Cytek Biosciences Inc,Electromedical and Electrotherapeutic Apparatus Manufacturing,18862.13644,68.90137307,0.5482777044,1.314548746,15.60064483,18.14346186,1.567703555,1.397703677,5.370255781,0.7201970978,35831,166940.4334
CVCO,Cavco Industries Inc,Manufactured Home (Mobile Home) Manufacturing,12991.20909,68.41681499,0.5343745117,1.110670897,18.78803093,22.56922864,1.742451188,1.514640609,1.683915773,0.6701832656,30586,212278.2109
BTCS,BTCS Inc,Software Publishers,46038.37091,55.7108236,0.3821435916,1.707541456,15.26284188,21.67614982,1.493429852,1.483904486,4.682875889,0.8607959804,41909,156082.1443
IBEX,Ibex Ltd,Software Publishers,2376.355238,56.79425593,0.5143199552,0.5113789081,15.19398479,23.03310298,2.170933028,1.649439044,7.042785747,0.243672238,7727,168918.0106
WLFC,Willis Lease Finance Corp,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",60406.91372,73.83405303,0.63613903,1.399801879,16.44351218,20.76384401,1.155643866,1.738782564,1.021362065,0.8150748985,43709,173673.866
NUAI,New Era Energy & Digital Inc,Natural Gas Extraction,22712.09504,27.73024563,0.4658151605,1.383858379,9.698821585,13.43118521,1.337689582,1.13945669,1.127909252,0.7014350074,37819,141763.9824
STKH,Steakholder Foods Ltd,Research and Development in Biotechnology (except Nanobiotechnology),5586.770442,35.92407812,0.5781516848,0.8766678017,6.752990741,12.1095046,1.530712822,1.263581796,2.552058205,0.4632274841,18036,143556.4061
FGI,FGI Industries Ltd,Other Building Material Dealers,28991.76729,87.29204028,0.4374820672,1.455919046,19.23757191,24.56762564,1.665309537,1.821856838,5.391967442,0.8340867785,39890,162405.7599
CCTG,CCSC Technology International Holdings Ltd,Electronic Connector Manufacturing,1967.405189,31.5776549,0.1904433188,0.5119124343,8.867637381,11.74318394,2.193263734,0.9114913888,1.835063821,0.2267208442,5920,123164.4144
PSMT,PriceSmart Inc,Warehouse Clubs and Supercenters,2758.951545,55.08464757,0.15,0.5958515952,12.21010612,14.38610488,2.145806162,1.04347937,6.622754032,0.282223222,9458,149826.2453
AGIO,Agios Pharmaceuticals Inc,Research and Development in Biotechnology (except Nanobiotechnology),3574.981705,70.56130694,0.578738759,0.832952919,15.09931061,17.80111886,1.511629793,1.300002625,6.128226326,0.3972684786,12159,159540.3091
INEO,INNEOVA Holdings Ltd,Motor Vehicle Supplies and New Parts Merchant Wholesalers,3933.361787,99.99255786,0.4239991436,0.8275878382,19.46337694,33.36270061,2.032084345,1.900767499,4.707536402,0.3815290128,13752,206694.1802
ENTX,Entera Bio Ltd,Research and Development in Biotechnology (except Nanobiotechnology),2088.400695,44.09384182,0.3988688582,0.5344611946,10.53762288,14.05654248,2.371062291,1.099999353,1.370507783,0.2658573585,6873,151825.0947
SCVL,Shoe Carnival Inc,Shoe Retailers,32200.03073,43.38119479,0.6011616371,1.236576495,11.52798733,19.92875976,1.056900495,1.799124671,7.911648712,0.7421230274,40178,136448.1092
NWGL,Nature Wood Group Ltd,All Other Miscellaneous Wood Product Manufacturing,5439.256866,84.41624956,0.4851282675,0.8223408653,16.82502104,27.24200526,1.792774543,1.855822196,4.175252222,0.4555029828,17727,191932.1616
CVBF,CVB Financial Corp,Commercial Banking,11327.9564,80.74480801,0.4906714249,0.908465559,17.26220564,22.16389989,1.350022492,1.454904462,3.890548609,0.565727307,28852,182173.2823
TMCI,Treace Medical Concepts Inc,Surgical and Medical Instrument Manufacturing,3742.845259,73.37651229,0.3790092073,0.4967081932,13.77571012,19.63614157,2.009314402,1.864956009,7.966768098,0.303834146,13550,175588.1707
LNZA,Lanzatech Global Inc,All Other Miscellaneous Waste Management Services,834.8892195,46.8597341,0.2898552515,0.4670014384,11.70787346,16.3568836,2.039874652,1.131720716,6.979011976,0.1581898158,1662,147008.6767
NVNI,Nvni Group Ltd,Miscellaneous Intermediation,10260.85897,33.0699729,0.4170840217,1.127689187,8.31605255,7.142716008,1.947208965,0.664759207,3.922758005,0.5558864046,27842,148347.6196
ITIC,Investors Title Co,Direct Title Insurance Carriers,747.9357174,61.26431778,0.2745567762,0.5247622875,13.22747369,13.21704939,2.360645662,1.406749606,3.641022395,0.1584385055,2082,180522.4176
CTSO,Cytosorbents Corp,Electromedical and Electrotherapeutic Apparatus Manufacturing,6833.977567,87.74610602,0.4389949163,0.5967072495,18.37701417,24.1989624,2.37952622,1.842211732,1.219320369,0.4232709179,21157,205010.6591
RLAY,Relay Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),1436.61504,88.49396836,0.3334559302,0.542696546,15.86809883,19.76697798,2.190014201,1.462337129,7.448838098,0.2448020365,3953,205569.6613
MNOV,MediciNova Inc,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and",80559.73231,11.74133616,0.4872227892,1.394790804,5.527589358,14.30784825,1.557546341,1.381774192,6.828311358,0.87,44259,104126.3034
GLBE,Global-E Online Ltd,Software Publishers,22151.4508,43.4066781,0.3959131499,1.205609194,12.36444829,16.12761913,1.539699395,1.366500957,2.825018697,0.6608236336,37277,144056.517
MBBC,Marathon Bancorp Inc,Savings Institutions and Other Depository Credit Intermediation,8424.737142,47.00747366,0.594262131,1.016151611,9.931354287,19.77041214,1.482733434,1.251282124,6.149909657,0.5719559752,24074,162090.4787
LCNB,LCNB Corp,Commercial Banking,33808.61797,97.78392138,0.5504571,1.402660704,22.33438892,27.37209251,1.835653119,1.389087684,6.220470697,0.7623130092,40776,244005.2635
SWBI,Smith & Wesson Brands Inc,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",2687.707376,68.12180351,0.4192813155,0.6805110333,17.02488246,28.16646021,2.487035442,1.79485398,2.209330379,0.3216175616,9457,184302.9803
POLA,Polar Power Inc,Motor and Generator Manufacturing,14245.52726,41.31739531,0.4168191993,0.9884933814,10.45581867,16.06625589,1.929221853,1.520297762,5.102416025,0.6520623806,31897,131858.5029
APP,Applovin Corp,Software Publishers,9431.359435,3.579730713,0.3324303439,0.9425262073,4.356145075,8.917249778,1.867980601,0.8601684712,2.412716026,0.5594898631,25960,104622.7423
IPM,Intelligent Protection Management Corp,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",10186.79042,56.97313085,0.4007323179,1.055854449,13.84887948,17.08336351,1.523551184,1.446187615,6.42414539,0.5701839582,26798,171525.8643
NCNA,NuCana PLC,Research and Development in Biotechnology (except Nanobiotechnology),34161.24883,10.51152159,0.5997857165,1.475137714,4.405534853,9.017393364,1.829587115,0.9877667579,1.653572769,0.8440844472,40943,119582.261
UCL,Ucloudlink Group Inc,Wireless Telecommunications Carriers (except Satellite),17872.41119,83.61054578,0.4603178205,1.039927871,14.53836778,24.52418163,1.889456354,1.387509023,5.51679499,0.6536637009,35144,175434.0084
SCLX,Scilex Holding Co,Pharmaceutical Preparation Manufacturing,10493.29122,75.4993474,0.6334801681,0.958614477,15.63589942,20.32859683,2.377655225,1.435150703,2.945087837,0.6081736316,27632,177813.8595
CHAI,Core AI Holdings Inc,Software Publishers,1018.573178,46.59040683,0.3303348962,0.5427722319,11.78748787,15.126795,1.883954656,1.328115616,0.7713654315,0.2247651321,2365,152443.0026
AERT,Aeries Technology Inc,Administrative Management and General Management Consulting Services,2344.828282,43.49186717,0.5317514535,0.5002060443,11.66542091,15.25821748,2.40631173,1.105481623,1.427784832,0.2937151833,7618,137706.5194
MTEN,Mingteng International Corp Inc,Industrial Mold Manufacturing,6404.603356,89.83655759,0.5206851692,0.8738701187,17.55337271,27.92438207,1.992145502,1.823711472,5.411743536,0.5604887075,20469,211417.6244
CNCK,Coincheck Group NV,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",8300.490219,29.55737669,0.2130608463,0.9184337329,11.3445266,18.17948554,1.787033613,1.487323695,2.299357274,0.5086318561,24229,133937.8266
SUIG,SUI Group Holdings Ltd,"International, Secondary Market, and All Other Nondepository Credit Intermediation",1911.758037,25.65297625,0.4424657873,0.5617402708,6.60523695,14.26932431,2.58068256,1.227992215,5.232765294,0.2737232533,5918,128947.3697
VSTA,Vasta Platform Ltd,Educational Support Services,134058.9646,93.98054585,0.4787869481,1.401386283,17.38968868,23.80849454,1.58932248,1.899806675,3.611166245,0.8594842208,45161,247491.7666
TRIB,Trinity Biotech PLC,In-Vitro Diagnostic Substance Manufacturing,45784.27048,81.11533784,0.6575247325,1.433040402,17.89725461,23.5946636,1.176200814,1.756467363,5.695350979,0.8689427315,42631,195205.6335
BNZI,Banzai International Inc,Custom Computer Programming Services,15284.04862,82.24193371,0.4575640564,1.206480959,15.59381898,21.98441489,1.660420386,1.408050745,4.197114666,0.6700649244,33192,207386.721
VFF,Village Farms International Inc,Other Vegetable (except Potato) and Melon Farming,8090.67335,20.32418761,0.6678398119,0.888689835,6.248147464,12.70825256,1.606777458,1.039903285,2.814103229,0.5071374169,23838,111185.691
IREN,IREN Ltd,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",5752.39887,15.18630315,0.591719867,0.9503499251,7.462977661,10.21421847,1.764821107,1.01477018,1.593643849,0.4955201486,19209,130299.0165
GWAV,Greenwave Technology Solutions Inc,Materials Recovery Facilities,2367.81023,3.576925432,0.2494907523,0.5329715959,3.956254884,10.85353684,2.414333086,1.310359857,3.058236893,0.247345633,7918,117815.7293
TCBS,Texas Community Bancshares Inc,Commercial Banking,8143.697772,24.46710938,0.4215254885,0.9195487815,8.470439766,13.26201939,2.234555201,1.068395843,5.261705584,0.4685225106,24265,121008.7204
DNTH,Dianthus Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),10110.46246,77.64485868,0.5016191144,1.119298479,15.59694396,13.49749834,1.901181362,0.8283611566,6.053551289,0.5543186149,27213,181997.4881
GLMD,Galmed Pharmaceuticals Ltd,Research and Development in Biotechnology (except Nanobiotechnology),1672.224935,24.76380346,0.4093003178,0.6528015165,7.422074964,13.55697024,1.979876151,1.265961893,1.702547561,0.2459178213,4486,128589.4058
BFIN,BankFinancial Corp,Commercial Banking,11081.52633,73.18122508,0.5293906914,1.308247548,12.82372567,13.57155577,1.830941326,1.027458139,5.482043067,0.6529510003,28780,182224.4784
ORLY,O'Reilly Automotive Inc,Automotive Parts and Accessories Retailers,6159.261401,25.93891827,0.3295904121,0.9800543957,9.10018247,15.49773725,2.160028127,1.017826598,1.844596322,0.464159804,19890,141540.1054
BANL,CBL International Ltd,Marine Cargo Handling,751.9380468,40.1339573,0.2384756052,0.5545501605,9.149308606,15.68372432,1.643810951,1.287946819,2.163645076,0.2204629383,1595,135200.1917
NAMI,Jinxin Technology Holding Co,Book Publishers,2642.712135,98.3330667,0.3145436238,0.5016322466,19.4975967,26.38679383,2.258963304,2.01391322,4.484879302,0.2299836069,8964,202849.9985
NNNN,Anbio Biotechnology,In-Vitro Diagnostic Substance Manufacturing,4517.420235,25.2363614,0.5095083349,0.7194118187,8.017296862,13.25179893,1.996392732,1.047813839,2.669017265,0.372125274,15404,152091.9433
HCWB,HCW Biologics Inc,Research and Development in Biotechnology (except Nanobiotechnology),71485.37728,38.2606921,0.6617389283,1.369087696,10.42934173,17.81182244,1.780621035,1.489905899,5.461965809,0.8379102846,44272,181893.0151
ERIC,Telefonaktiebolaget LM Ericsson,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,14470.78046,30.80763087,0.4499302506,1.182268159,9.396631569,11.78907486,1.830254566,1.225836476,7.668324682,0.6545434865,32172,155008.3393
FLUX,Flux Power Holdings Inc,Battery Manufacturing,1494.347779,11.85287365,0.371474107,0.5896492354,7.068373423,12.86233709,2.38937712,1.301476153,1.61669151,0.2132736584,4562,117441.5848
FSHP,Flag Ship Acquisition Corp,Other Financial Vehicles,13296.6387,49.49952007,0.4949500146,1.128378735,11.33328906,19.08901678,1.554670314,1.307996377,4.778831242,0.667296997,31075,196108.1739
OVID,Ovid Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),1158.936692,38.49037567,0.3751506716,0.4546078273,12.63760107,22.44536908,2.293831825,1.398052042,7.42474387,0.1722197421,2905,156337.1968
RWAY,Runway Growth Finance Corp,"International, Secondary Market, and All Other Nondepository Credit Intermediation",27207.61755,69.79382149,0.8,1.292478433,12.69797313,13.9202269,1.854933766,0.9990607241,1.823967325,0.7734764374,38888,179317.3483
FNKO,Funko Inc,"Doll, Toy, and Game Manufacturing",4216.132102,81.94186015,0.3508973923,0.7812755213,16.95139234,23.56721901,2.032264009,1.836555885,3.251381775,0.3735600589,14652,190947.0892
BEAM,Beam Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),6631.985954,54.88072174,0.4989617326,0.8014653115,14.48645472,16.49927807,2.027277947,1.458442535,1.427126262,0.4376024333,20836,157563.9152
ADSK,Autodesk Inc,Software Publishers,36423.84722,4.187445787,0.5235823465,1.320413982,6.343275698,6.600164784,1.083720779,0.6385781191,5.315282887,0.7962433595,41271,128487.8402
EXE,Expand Energy Corp,Natural Gas Extraction,1583.553614,62.27331327,0.2938833104,0.4473323919,12.87874363,18.53157567,2.22717474,1.853107589,5.518571958,0.2102193743,4366,172153.6394
RSSS,Research Solutions Inc,Web Search Portals and All Other Information Services,1387.808528,6.483682272,0.3015816225,0.5462090588,4.760184101,7.944588366,1.659699064,0.681956625,5.481367396,0.1972507876,3465,118904.478
SVC,Service Properties Trust,Lessors of Nonresidential Buildings (except Miniwarehouses),3683.813655,62.01927604,0.3540259099,0.7105078873,12.79270257,20.78624752,1.929010277,1.739205193,4.565952863,0.3467885519,12876,164743.9276
QLYS,Qualys Inc,Computer Systems Design Services,25798.65471,68.81796498,0.8,1.30156757,16.22153619,20.42731408,1.603526873,1.825298792,6.096956508,0.7629398284,38990,152690.5389
ATRC,AtriCure Inc,Surgical and Medical Instrument Manufacturing,1198.478021,20.57899513,0.2567822026,0.4884649804,6.976963677,9.970202104,2.520249614,1.020461626,0.7690797228,0.1748830201,2879,128204.9907
UNIT,Uniti Group Inc (Delaware),Wired Telecommunications Carriers,248.0018703,82.11526872,0.3601127138,0.462831058,17.69997494,23.87448272,1.956825873,1.539779367,7.681351156,0.2028551198,1019,194577.4927
SMTI,Sanara Medtech Inc,Pharmaceutical Preparation Manufacturing,4318.366028,91.19742803,0.1744202646,0.814938644,19.07606632,22.30579304,2.210275759,1.465714046,2.165721559,0.3348579031,15048,186558.68
MGTX,MeiraGTx Holdings PLC,Research and Development in Biotechnology (except Nanobiotechnology),14387.45558,81.49560945,0.5573699207,1.045124178,20.77693162,24.76310841,2.186539387,1.68573738,1.411714765,0.6283405288,32196,193139.7579
TMUS,T-Mobile US Inc,Wireless Telecommunications Carriers (except Satellite),31330.17924,31.20580983,0.7492054592,1.486302849,10.15074836,17.52919403,1.26377684,1.592633857,7.558520322,0.87,40182,174938.8859
AEVA,Aeva Technologies Inc,Other Communications Equipment Manufacturing,4256.614355,59.07765823,0.315676894,0.5648333627,12.64493271,15.52705413,1.631636216,1.036377544,6.728276873,0.3368732566,14428,149686.356
LX,Lexinfintech Holdings Ltd,Consumer Lending,4529.247441,91.56669977,0.15,0.6704931079,16.54477957,25.40116519,2.182807549,1.402305053,6.236528145,0.3367870314,15805,191854.9395
AMCX,AMC Networks Inc,Motion Picture and Video Distribution,29634.7781,32.7458079,0.5999727509,1.243550234,9.498092112,15.21964828,1.173189871,1.333393412,1.285592817,0.8076758556,39574,176065.6356
SNDX,Syndax Pharmaceuticals Inc,Research and Development in Biotechnology (except Nanobiotechnology),787.0824169,82.1827544,0.276718385,0.4996316523,17.1487844,17.9359482,2.074300428,1.51311996,6.556469103,0.15,1562,188815.0048
DVAX,Dynavax Technologies Corp,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and",4655.469646,1.938037995,0.4651171666,0.8547793611,1.974656408,5.960723765,2.314497895,1.191630078,5.067676423,0.385419323,16049,99564.77933
CIIT,Tianci International Inc,"Process, Physical Distribution, and Logistics Consulting Services",9325.722052,1.361023576,0.7205808483,1.236888652,4.133372296,8.527486224,2.296292475,0.6499105162,5.989314583,0.6389810895,25226,109883.8956
FLY,Firefly Aerospace Inc,Guided Missile and Space Vehicle Manufacturing,12721.9671,76.21145437,0.4449784638,1.051838735,16.87774697,23.52208219,1.520631776,1.649142787,7.835527099,0.5659676577,29979,198977.459
GOCO,Gohealth Inc,Insurance Agencies and Brokerages,4024.898506,76.38331063,0.2575480589,0.5415435734,15.65896309,20.36512553,1.935149587,1.750623763,1.958308828,0.2863537426,13972,179371.1396
LGCB,Linkage Global Inc,All Other General Merchandise Retailers,7733.773763,79.1087416,0.3097844937,0.7993947583,18.31924692,21.16289394,1.824496254,1.58231713,4.282864706,0.4529525477,23255,196665.1533
BHAT,Blue Hat Interactive Entertainment Technology,Coal and Other Mineral and Ore Merchant Wholesalers,374.6642087,93.07265695,0.3152622865,0.6393804798,16.62336388,25.98667495,2.106566964,1.76024591,6.150139598,0.1909088495,932,197948.4578
OZK,Bank Ozk,Commercial Banking,3368.170207,12.67272487,0.4330248323,0.8988359297,7.916232961,11.19474079,2.635773179,1.217718139,3.752422631,0.3701788129,11373,125986.9253
ZYME,Zymeworks Inc,Research and Development in Biotechnology (except Nanobiotechnology),12787.62852,23.96651351,0.4496059348,1.124769939,9.965811639,11.30875549,1.610818113,0.9455599815,0.9098981219,0.6083429486,31060,146881.7325
CARE,Carter Bankshares Inc,Commercial Banking,2283.055975,90.46876712,0.4221167822,0.5811821194,20.00505978,27.3784778,2.037478007,2.039206058,1.335791742,0.2884970152,7391,194491.1016
EDTK,Skillful Craftsman Education Technology Ltd,Other Technical and Trade Schools,7964.935077,18.54638358,0.5338313484,1.198741164,5.43317296,6.29146764,2.295350184,0.5638607435,5.015689794,0.5745858815,23503,109669.5425
VSA,VisionSys AI Inc,Computer Training,12686.19923,68.54069749,0.5536282228,1.178464845,15.75293382,18.0562625,1.834670764,1.098926784,2.637531098,0.6986101077,30120,187055.9461
APAD,A Paradise Acquisition Corp,Other Financial Vehicles,4919.508787,53.515837,0.308194694,0.8181934191,12.02424437,15.30267541,2.319522971,1.210416167,1.533804855,0.3968723322,16576,157979.8983
FTHM,Fathom Holdings Inc,Offices of Real Estate Agents and Brokers,9105.004903,9.236174008,0.3787895411,1.016123649,4.276212438,5.135261633,1.683423804,0.2441051243,3.049189981,0.4539519454,25404,109888.1128
MSBI,Midland States Bancorp Inc,Commercial Banking,2337.281842,29.24110253,0.15,0.464381363,8.765363792,9.781709795,2.062533925,1.006025417,2.00735699,0.232010142,7978,140589.311
HSCS,HeartSciences Inc,Electromedical and Electrotherapeutic Apparatus Manufacturing,5791.169115,52.51684943,0.437654518,0.9251497933,11.52006043,18.2433078,1.674302545,1.065653121,0.6795459993,0.4281516231,18579,176169.932
FTFT,Future Fintech Group Inc,Software Publishers,15433.29409,85.38266155,0.5337230009,1.245322696,19.18852494,24.68474648,1.945765171,1.790721428,1.638604914,0.662177744,33096,193833.3646
SWKS,Skyworks Solutions Inc,Semiconductor and Related Device Manufacturing,8958.790953,71.04631047,0.4869065717,1.000224364,16.42654159,25.46868974,2.224232148,1.810526375,7.123084707,0.5361173452,25213,180193.883
TTWO,Take-Two Interactive Software Inc,Software Publishers,3670.87555,62.56643298,0.4453525992,0.6854187329,12.65629825,14.62402946,1.852258015,1.217608996,0.5902796188,0.3898413952,12839,151692.6731
UTSI,UTStarcom Holdings Corp,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,9711.661808,50.1072561,0.5469169172,1.05256033,11.42975644,10.53302462,1.650724159,1.113932965,6.303877277,0.6166695372,26482,153677.0285
BLZR,Trailblazer Acquisition Corp,Other Financial Vehicles,17492.97681,30.5697144,0.5354215702,1.268324772,9.014411021,13.26360427,1.572349249,1.204019707,6.150958294,0.6929197766,34997,145069.6416
OSS,One Stop Systems Inc,Computer Storage Device Manufacturing,634.0282242,12.80524622,0.3080005151,0.3670674527,6.812179212,15.74255182,1.788311896,1.22852747,4.731782663,0.2062674215,1068,118904.4489
FBIO,Fortress Biotech Inc,Biological Product (except Diagnostic) Manufacturing,29819.32295,41.49852742,0.4561944003,1.402952512,12.73434653,18.87417632,1.345950876,1.809910212,2.063358243,0.793252084,40198,149585.9437
ACON,Aclarion Inc,Research and Development in Biotechnology (except Nanobiotechnology),4956.808272,3.823330897,0.3464972078,0.8687129155,6.609673124,19.57773034,2.240293611,1.557548656,7.085444182,0.4097385447,16820,123278.7749
BDTX,Black Diamond Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),12364.82374,21.89453304,0.5340325995,1.2854785,8.361267909,13.02969885,1.447809263,1.30586656,4.063066766,0.6579709883,29645,133345.8804
UBSI,United Bankshares Inc,Commercial Banking,31217.03798,43.81585421,0.5209011373,1.243623777,11.18140486,16.12434246,1.581126971,1.520833072,1.799046718,0.7889729897,39986,209071.1546
FENC,Fennec Pharmaceuticals Inc,Pharmaceutical Preparation Manufacturing,1430.836574,42.44191338,0.4301797141,0.7641186331,8.706255955,5.981419133,1.761599185,0.9327008325,3.717669444,0.288329269,3739,148418.446
CELH,Celsius Holdings Inc,Soft Drink Manufacturing,3167.486983,5.385247669,0.2627716926,0.7554410516,7.745783589,12.57878263,2.148075965,1.541505715,1.961879208,0.2572698015,10969,86538.90532
IONR,ioneer Ltd,Other Nonmetallic Mineral Mining and Quarrying,5248.851503,59.3169552,0.4219354139,0.8419297752,13.22689838,18.37828134,1.850271959,1.452115444,3.320058808,0.4006097456,17129,151177.8373
INAC,Indigo Acquisition Corp,Other Financial Vehicles,2897.254317,55.41874133,0.3590676116,0.5384282796,15.64507156,19.55182228,1.779712045,1.476198845,4.225158283,0.2948220918,9784,170576.8096
MIND,Mind Technology Inc,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,59512.81202,8.732326098,0.7028445693,1.451839501,6.604012853,9.514478822,1.709395485,0.8458095236,3.199256673,0.8564336198,43667,115457.9842
CABR,Caring Brands Inc,Pharmaceutical Preparation Manufacturing,2654.194487,94.37314219,0.4579180508,0.6987570756,22.19389764,28.42837545,2.351174768,1.870163985,5.427832056,0.3356778668,8918,196844.9936
GPRE,Green Plains Inc,Ethyl Alcohol Manufacturing,3809.932952,10.83889512,0.4451348752,0.7542411932,7.535316567,10.50259242,1.787382512,0.8788847073,7.519383531,0.3514632282,13217,104511.8888
RLYB,Rallybio Corp,Research and Development in Biotechnology (except Nanobiotechnology),9483.320934,85.62858097,0.2408811912,0.9566435893,15.6962577,27.10465413,1.831588614,1.990675089,3.111120107,0.5029636227,25849,183826.8245
DAWN,Day One Biopharmaceuticals Inc,Pharmaceutical Preparation Manufacturing,1753.630649,1.03066346,0.4496549996,0.6188370687,4.232976299,5.966985475,2.200719161,0.6158860243,3.168046354,0.2604803696,5447,109389.4385
ANNA,AleAnna Inc,Natural Gas Extraction,4615.64155,88.34582841,0.5643800128,0.8258728953,17.99817182,24.10574736,1.447613407,1.720045802,6.03726853,0.4232983807,15540,199811.6308
AFYA,Afya Ltd,"Colleges, Universities, and Professional Schools",10861.36112,2.952253488,0.4084490466,0.9964951346,4.132163693,5.746893181,1.464884642,0.8992540459,4.479431986,0.5133229501,27981,95723.3427
OMSE,OMS Energy Technologies Inc,Oil and Gas Field Machinery and Equipment Manufacturing,4977.039524,76.02339116,0.4279247456,0.7667278208,15.83791745,23.3557945,2.395661201,1.697854502,3.716295797,0.4085201086,16726,192868.8382
BNTX,Biontech SE,Research and Development in Biotechnology (except Nanobiotechnology),6633.970514,36.80739032,0.3165411507,0.7830542844,8.47069981,12.69513087,1.686963566,0.9555735685,6.603561413,0.4112486374,20829,126358.3676
AACB,Artius II Acquisition Inc,Other Financial Vehicles,3931.689342,74.08346321,0.1723061956,0.6438296217,16.1211014,20.50558996,2.476309222,1.665068481,7.182770504,0.3342880925,13685,185850.5629
SLDB,Solid Biosciences Inc,Research and Development in Biotechnology (except Nanobiotechnology),1205.510773,40.77277534,0.2049166926,0.628090611,11.47203422,9.988537231,1.907284172,0.9823589199,4.929399545,0.1575764384,3042,150914.2272
PCYO,Pure Cycle Corp,Water and Sewer Line and Related Structures Construction,10915.45396,8.019884311,0.4582107412,1.283064014,4.696818536,8.366106919,1.948309185,0.3437629027,1.888274546,0.6244492902,28055,100480.8692
